Frequency [Hz] - Fit Points;Amplitude - Fit Points;Frequency [Hz] - Fit Curve;Amplitude - Fit Curve;Frequency [Hz] - Histogram;Amplitude - Histogram
;;2916;1,26544E-21;;
;;2924;7,59405E-22;;
;;2932;4,54578E-22;;
;;2940;2,71424E-22;;
;;2948;1,61656E-22;;
;;2956;9,60368E-23;;
;;2964;5,691E-23;;
;;2972;3,3639E-23;;
;;2980;1,98336E-23;;
;;2988;1,16645E-23;;
;;2996;6,84275E-24;;
;;3004;4,00407E-24;;
;;3012;2,33709E-24;;
;;3020;1,36067E-24;;
;;3028;7,90197E-25;;
;;3036;4,57743E-25;;
;;3044;2,64491E-25;;
;;3052;1,52442E-25;;
;;3060;8,764E-26;;
;;3068;5,02578E-26;;
;;3076;2,87481E-26;;
;;3084;1,64028E-26;;
;;3092;9,33537E-27;;
;;3100;5,29967E-27;;
;;3108;3,00102E-27;;
;;3116;1,6951E-27;;
;;3124;9,55043E-28;;
;;3132;5,3673E-28;;
;;3140;3,00879E-28;;
;;3148;1,68241E-28;;
;;3156;9,38376E-29;;
;;3164;5,22066E-29;;
;;3172;2,89719E-29;;
;;3180;1,60374E-29;;
;;3188;8,85509E-30;;
;;3196;4,87705E-30;;
;;3204;2,67932E-30;;
;;3212;1,46824E-30;;
;;3220;8,02549E-31;;
;;3228;4,37573E-31;;
;;3236;2,37977E-31;;
;;3244;1,29099E-31;;
;;3252;6,98574E-32;;
;;3260;3,77057E-32;;
;;3268;2,03005E-32;;
;;3276;1,09021E-32;;
;;3284;5,84004E-33;;
;;3292;3,12051E-33;;
;;3300;1,66318E-33;;
;;3308;8,84217E-34;;
;;3316;4,68901E-34;;
;;3324;2,48032E-34;;
;;3332;1,30869E-34;;
;;3340;6,88765E-35;;
;;3348;3,61584E-35;;
;;3356;1,89344E-35;;
;;3364;9,88999E-36;;
;;3372;5,15283E-36;;
;;3380;2,67793E-36;;
;;3388;1,38821E-36;;
;;3396;7,17823E-37;;
;;3404;3,70239E-37;;
;;3412;1,90481E-37;;
;;3420;9,77517E-38;;
;;3428;5,00381E-38;;
;;3436;2,55494E-38;;
;;3444;1,30127E-38;;
;;3452;6,61081E-39;;
;;3460;3,35002E-39;;
;;3468;1,69334E-39;;
;;3476;8,53774E-40;;
;;3484;4,29385E-40;;
;;3492;2,15405E-40;;
;;3500;1,07787E-40;;
;;3508;5,38E-41;;
;;3516;2,67856E-41;;
;;3524;1,33023E-41;;
;;3532;6,58951E-42;;
;;3540;3,256E-42;;
;;3548;1,60479E-42;;
;;3556;7,88967E-43;;
;;3564;3,86903E-43;;
;;3572;1,89255E-43;;
;;3580;9,2342E-44;;
;;3588;4,49421E-44;;
;;3596;2,18179E-44;;
;;3604;1,05651E-44;;
;;3612;5,10318E-45;;
;;3620;2,45873E-45;;
;;3628;1,18164E-45;;
;;3636;5,66453E-46;;
;;3644;2,7086E-46;;
;;3652;1,29191E-46;;
;;3660;6,1464E-47;;
;;3668;2,91685E-47;;
;;3676;1,38074E-47;;
;;3684;6,51949E-48;;
;;3692;3,07057E-48;;
;;3700;1,44254E-48;;
;;3708;6,75991E-49;;
;;3716;3,15979E-49;;
;;3724;1,47326E-49;;
;;3732;6,85178E-50;;
;;3740;3,17857E-50;;
;;3748;1,47084E-50;;
;;3756;6,78893E-51;;
;;3764;3,12566E-51;;
;;3772;1,43544E-51;;
;;3780;6,57558E-52;;
;;3788;3,0046E-52;;
;;3796;1,36944E-52;;
;;3804;6,2259E-53;;
;;3812;2,82336E-53;;
;;3820;1,27712E-53;;
;;3828;5,76242E-54;;
;;3836;2,59346E-54;;
;;3844;1,16429E-54;;
;;3852;5,21366E-55;;
;;3860;2,32879E-55;;
;;3868;1,03758E-55;;
;;3876;4,61122E-56;;
;;3884;2,04416E-56;;
;;3892;9,03893E-57;;
;;3900;3,98679E-57;;
;;3908;1,75402E-57;;
;;3916;7,69748E-58;;
;;3924;3,36951E-58;;
;;3932;1,47126E-58;;
;;3940;6,4079E-59;;
;;3948;2,7838E-59;;
;;3956;1,2064E-59;;
;;3964;5,215E-60;;
;;3972;2,248E-60;;
;;3980;9,67E-61;;
;;3988;4,15E-61;;
;;3996;1,78E-61;;
;;4004;7,6E-62;;
;;4012;3,2E-62;;
;;4020;1,4E-62;;
;;4028;6E-63;;
;;4036;2E-63;;
;;4044;1E-63;;
;;4052;0;;
;;4060;0;;
;;4068;0;;
;;4076;0;;
;;4084;0;;
;;4092;0;;
;;4100;0;;
;;4108;0;;
;;4116;0;;
;;4124;0;;
;;4132;0;;
;;4140;0;;
;;4148;0;;
;;4156;0;;
;;4164;0;;
;;4172;0;;
;;4180;0;;
;;4188;0;;
;;4196;0;;
;;4204;0;;
;;4212;0;;
;;4220;0;;
;;4228;0;;
;;4236;0;;
;;4244;0;;
;;4252;0;;
;;4260;0;;
;;4268;0;;
;;4276;0;;
;;4284;0;;
;;4292;0;;
;;4300;0;;
;;4308;0;;
;;4316;0;;
;;4324;0;;
;;4332;0;;
;;4340;0;;
;;4348;0;;
;;4356;0;;
;;4364;0;;
;;4372;0;;
;;4380;0;;
;;4388;0;;
;;4396;0;;
;;4404;0;;
;;4412;0;;
;;4420;0;;
;;4428;0;;
;;4436;0;;
;;4444;0;;
;;4452;0;;
;;4460;0;;
;;4468;0;;
;;4476;0;;
;;4484;0;;
;;4492;0;;
;;4500;0;;
;;4508;0;;
;;4516;0;;
;;4524;0;;
;;4532;0;;
;;4540;0;;
;;4548;0;;
;;4556;0;;
;;4564;0;;
;;4572;0;;
;;4580;0;;
;;4588;0;;
;;4596;0;;
;;4604;0;;
;;4612;0;;
;;4620;0;;
;;4628;0;;
;;4636;0;;
;;4644;0;;
;;4652;0;;
;;4660;0;;
;;4668;0;;
;;4676;0;;
;;4684;0;;
;;4692;0;;
;;4700;0;;
;;4708;0;;
;;4716;0;;
;;4724;0;;
;;4732;0;;
;;4740;0;;
;;4748;0;;
;;4756;0;;
;;4764;0;;
;;4772;0;;
;;4780;0;;
;;4788;0;;
;;4796;0;;
;;4804;0;;
;;4812;0;;
;;4820;0;;
;;4828;0;;
;;4836;0;;
;;4844;0;;
;;4852;0;;
;;4860;0;;
;;4868;0;;
;;4876;0;;
;;4884;0;;
;;4892;0;;
;;4900;0;;
;;4908;0;;
;;4916;0;;
;;4924;0;;
;;4932;0;;
;;4940;0;;
;;4948;0;;
;;4956;0;;
;;4964;0;;
;;4972;0;;
;;4980;0;;
;;4988;0;;
;;4996;0;;
;;5004;0;;
;;5012;0;;
;;5020;0;;
;;5028;0;;
;;5036;0;;
;;5044;0;;
;;5052;0;;
;;5060;0;;
;;5068;0;;
;;5076;0;;
;;5084;0;;
;;5092;0;;
;;5100;0;;
;;5108;0;;
;;5116;0;;
;;5124;0;;
;;5132;0;;
;;5140;0;;
;;5148;0;;
;;5156;0;;
;;5164;0;;
;;5172;0;;
;;5180;0;;
;;5188;0;;
;;5196;0;;
;;5204;0;;
;;5212;0;;
;;5220;0;;
;;5228;0;;
;;5236;0;;
;;5244;0;;
;;5252;0;;
;;5260;0;;
;;5268;0;;
;;5276;0;;
;;5284;0;;
;;5292;0;;
;;5300;0;;
;;5308;0;;
;;5316;0;;
;;5324;0;;
;;5332;0;;
;;5340;0;;
;;5348;0;;
;;5356;0;;
;;5364;0;;
;;5372;0;;
;;5380;0;;
;;5388;0;;
;;5396;0;;
;;5404;0;;
;;5412;0;;
;;5420;0;;
;;5428;0;;
;;5436;0;;
;;5444;0;;
;;5452;0;;
;;5460;0;;
;;5468;0;;
;;5476;0;;
;;5484;0;;
;;5492;0;;
;;5500;0;;
;;5508;0;;
;;5516;0;;
;;5524;0;;
;;5532;0;;
;;5540;0;;
;;5548;0;;
;;5556;0;;
;;5564;0;;
;;5572;0;;
;;5580;0;;
;;5588;0;;
;;5596;0;;
;;5604;0;;
;;5612;0;;
;;5620;0;;
;;5628;0;;
;;5636;0;;
;;5644;0;;
;;5652;0;;
;;5660;0;;
;;5668;0;;
;;5676;0;;
;;5684;0;;
;;5692;0;;
;;5700;0;;
;;5708;0;;
;;5716;0;;
;;5724;0;;
;;5732;0;;
;;5740;0;;
;;5748;0;;
;;5756;0;;
;;5764;0;;
;;5772;0;;
;;5780;0;;
;;5788;0;;
;;5796;0;;
;;5804;0;;
;;5812;0;;
;;5820;0;;
;;5828;0;;
;;5836;0;;
;;5844;0;;
;;5852;0;;
;;5860;0;;
;;5868;0;;
;;5876;0;;
;;5884;0;;
;;5892;0;;
;;5900;0;;
;;5908;0;;
;;5916;0;;
;;5924;0;;
;;5932;0;;
;;5940;0;;
;;5948;0;;
;;5956;0;;
;;5964;0;;
;;5972;0;;
;;5980;0;;
;;5988;0;;
;;5996;0;;
;;6004;0;;
;;6012;0;;
;;6020;0;;
;;6028;0;;
;;6036;0;;
;;6044;0;;
;;6052;0;;
;;6060;0;;
;;6068;0;;
;;6076;0;;
;;6084;0;;
;;6092;0;;
;;6100;0;;
;;6108;0;;
;;6116;0;;
;;6124;0;;
;;6132;0;;
;;6140;0;;
;;6148;0;;
;;6156;0;;
;;6164;0;;
;;6172;0;;
;;6180;0;;
;;6188;0;;
;;6196;0;;
;;6204;0;;
;;6212;0;;
;;6220;0;;
;;6228;0;;
;;6236;0;;
;;6244;0;;
;;6252;0;;
;;6260;0;;
;;6268;0;;
;;6276;0;;
;;6284;0;;
;;6292;0;;
;;6300;0;;
;;6308;0;;
;;6316;0;;
;;6324;0;;
;;6332;0;;
;;6340;0;;
;;6348;0;;
;;6356;0;;
;;6364;0;;
;;6372;0;;
;;6380;0;;
;;6388;0;;
;;6396;0;;
;;6404;0;;
;;6412;0;;
;;6420;0;;
;;6428;0;;
;;6436;0;;
;;6444;0;;
;;6452;0;;
;;6460;0;;
;;6468;0;;
;;6476;0;;
;;6484;0;;
;;6492;0;;
;;6500;0;;
;;6508;0;;
;;6516;0;;
;;6524;0;;
;;6532;0;;
;;6540;0;;
;;6548;0;;
;;6556;0;;
;;6564;0;;
;;6572;0;;
;;6580;0;;
;;6588;0;;
;;6596;0;;
;;6604;0;;
;;6612;0;;
;;6620;0;;
;;6628;0;;
;;6636;0;;
;;6644;0;;
;;6652;0;;
;;6660;0;;
;;6668;0;;
;;6676;0;;
;;6684;0;;
;;6692;0;;
;;6700;0;;
;;6708;0;;
;;6716;0;;
;;6724;0;;
;;6732;0;;
;;6740;0;;
;;6748;0;;
;;6756;0;;
;;6764;0;;
;;6772;0;;
;;6780;0;;
;;6788;0;;
;;6796;0;;
;;6804;0;;
;;6812;0;;
;;6820;0;;
;;6828;0;;
;;6836;0;;
;;6844;0;;
;;6852;0;;
;;6860;0;;
;;6868;0;;
;;6876;0;;
;;6884;0;;
;;6892;0;;
;;6900;0;;
;;6908;0;;
;;6916;0;;
;;6924;0;;
;;6932;0;;
;;6940;0;;
;;6948;0;;
;;6956;0;;
;;6964;0;;
;;6972;0;;
;;6980;0;;
;;6988;0;;
;;6996;0;;
;;7004;0;;
;;7012;0;;
;;7020;0;;
;;7028;0;;
;;7036;0;;
;;7044;0;;
;;7052;0;;
;;7060;0;;
;;7068;0;;
;;7076;0;;
;;7084;0;;
;;7092;0;;
;;7100;0;;
;;7108;0;;
;;7116;0;;
;;7124;0;;
;;7132;0;;
;;7140;0;;
;;7148;0;;
;;7156;0;;
;;7164;0;;
;;7172;0;;
;;7180;0;;
;;7188;0;;
;;7196;0;;
;;7204;0;;
;;7212;0;;
;;7220;0;;
;;7228;0;;
;;7236;0;;
;;7244;0;;
;;7252;0;;
;;7260;0;;
;;7268;0;;
;;7276;0;;
;;7284;0;;
;;7292;0;;
;;7300;0;;
;;7308;0;;
;;7316;0;;
;;7324;0;;
;;7332;0;;
;;7340;0;;
;;7348;0;;
;;7356;0;;
;;7364;0;;
;;7372;0;;
;;7380;0;;
;;7388;0;;
;;7396;0;;
;;7404;0;;
;;7412;0;;
;;7420;0;;
;;7428;0;;
;;7436;0;;
;;7444;0;;
;;7452;0;;
;;7460;0;;
;;7468;0;;
;;7476;0;;
;;7484;0;;
;;7492;0;;
;;7500;0;;
;;7508;0;;
;;7516;0;;
;;7524;0;;
;;7532;0;;
;;7540;0;;
;;7548;0;;
;;7556;0;;
;;7564;0;;
;;7572;0;;
;;7580;0;;
;;7588;0;;
;;7596;0;;
;;7604;0;;
;;7612;0;;
;;7620;0;;
;;7628;0;;
;;7636;0;;
;;7644;0;;
;;7652;0;;
;;7660;0;;
;;7668;0;;
;;7676;0;;
;;7684;0;;
;;7692;0;;
;;7700;0;;
;;7708;0;;
;;7716;0;;
;;7724;0;;
;;7732;0;;
;;7740;0;;
;;7748;0;;
;;7756;0;;
;;7764;0;;
;;7772;0;;
;;7780;0;;
;;7788;0;;
;;7796;0;;
;;7804;0;;
;;7812;0;;
;;7820;0;;
;;7828;0;;
;;7836;0;;
;;7844;0;;
;;7852;0;;
;;7860;0;;
;;7868;0;;
;;7876;0;;
;;7884;0;;
;;7892;0;;
;;7900;0;;
;;7908;0;;
;;7916;0;;
;;7924;0;;
;;7932;0;;
;;7940;0;;
;;7948;0;;
;;7956;0;;
;;7964;0;;
;;7972;0;;
;;7980;0;;
;;7988;0;;
;;7996;0;;
;;8004;0;;
;;8012;0;;
;;8020;0;;
;;8028;0;;
;;8036;0;;
;;8044;0;;
;;8052;0;;
;;8060;0;;
;;8068;0;;
;;8076;0;;
;;8084;0;;
;;8092;0;;
;;8100;0;;
;;8108;0;;
;;8116;0;;
;;8124;0;;
;;8132;0;;
;;8140;0;;
;;8148;0;;
;;8156;0;;
;;8164;0;;
;;8172;0;;
;;8180;0;;
;;8188;0;;
;;8196;0;;
;;8204;0;;
;;8212;0;;
;;8220;0;;
;;8228;0;;
;;8236;0;;
;;8244;0;;
;;8252;0;;
;;8260;0;;
;;8268;0;;
;;8276;0;;
;;8284;0;;
;;8292;0;;
;;8300;0;;
;;8308;0;;
;;8316;0;;
;;8324;0;;
;;8332;0;;
;;8340;0;;
;;8348;0;;
;;8356;0;;
;;8364;0;;
;;8372;0;;
;;8380;0;;
;;8388;0;;
;;8396;0;;
;;8404;0;;
;;8412;0;;
;;8420;0;;
;;8428;0;;
;;8436;0;;
;;8444;0;;
;;8452;0;;
;;8460;0;;
;;8468;0;;
;;8476;0;;
;;8484;0;;
;;8492;0;;

